,cat_id,counts
2801,1000012561,1776
2802,1000012563,467
2803,1000012565,262
2804,1000012567,374
2805,1000012569,111
2806,1000012571,19
2807,1000012573,20
2808,1000012577,461
2809,1000012579,43
2810,1000012581,48
2811,1000012583,7319
2812,1000012585,15599
2813,1000012587,227
2814,1000012589,44
2815,1000012591,511
2816,1000012595,101
2817,1000012600,415
2818,1000012602,1315
2819,1000012606,51
2820,1000012608,49
2821,1000012610,1410
2822,1000012612,271
2823,1000012616,186
2824,1000012620,3087
2825,1000012622,34
2826,1000012624,132
2827,1000012639,347
2828,1000012641,342
2829,1000012643,220
2830,1000012645,114
2831,1000012647,1820
2832,1000012653,155
2833,1000012655,763
2834,1000012657,43
2835,1000012661,69
2836,1000012663,68
2837,1000012665,113
2838,1000012669,29
2839,1000012673,886
2840,1000012675,105
2841,1000012694,56
2842,1000012700,36
2843,1000012712,186
2844,1000012718,135
2845,1000012732,16
2846,1000012738,72
2847,1000012755,341
2848,1000012764,1999
2849,1000012768,56
2850,1000012776,44
2851,1000012785,63
2852,1000012787,110
2853,1000012789,119
2854,1000012791,2827
2855,1000012793,44
2856,1000012797,706
2857,1000012801,205
2858,1000012803,179
2859,1000012805,144
2860,1000012813,143
2861,1000012817,281
2862,1000012819,108
2863,1000012821,85
2864,1000012823,75
2865,1000012825,136
2866,1000012827,431
2867,1000012829,182
2868,1000012831,89
2869,1000012833,205
2870,1000012837,39
2871,1000012839,36
2872,1000012841,320
2873,1000012843,223
2874,1000012845,79
2875,1000012847,207
2876,1000012849,775
2877,1000012851,371
2878,1000012853,81
2879,1000012857,16265
2880,1000012859,2361
2881,1000012863,41
2882,1000012865,174
2883,1000012867,149
2884,1000012869,198
2885,1000012871,13
2886,1000012875,36
2887,1000012877,987
2888,1000012882,174
2889,1000012884,323
2890,1000012886,1141
2891,1000012889,4895
2892,1000012891,630
2893,1000012896,2097
2894,1000012898,132
2895,1000012900,13504
2896,1000012915,99
2897,1000012919,137
2898,1000012921,770
2899,1000012925,199
2900,1000012927,27
2901,1000012929,50
2902,1000012931,1009
2903,1000012936,713
2904,1000012938,157
2905,1000012941,663
2906,1000012949,14513
2907,1000012951,213
2908,1000012953,58
2909,1000012955,100
2910,1000012957,4619
2911,1000012961,7374
2912,1000012963,50
2913,1000012965,80086
2914,1000012967,4312
2915,1000012969,1573
2916,1000012971,2920
2917,1000012973,2676
2918,1000012975,9532
2919,1000012977,3137
2920,1000012979,127
2921,1000012981,1871
2922,1000012983,13537
2923,1000012985,536
2924,1000012987,782
2925,1000012989,79995
2926,1000012991,50668
2927,1000012993,79948
2928,1000012995,1349
2929,1000012997,428
2930,1000012999,3610
2931,1000013001,704
2932,1000013003,257
2933,1000013005,566
2934,1000013007,3399
2935,1000013009,1366
2936,1000013011,528
2937,1000013013,1025
2938,1000013015,2908
2939,1000013017,21535
2940,1000013019,698
2941,1000013021,624
2942,1000013023,3406
2943,1000013025,501
2944,1000013027,211
2945,1000013029,4785
2946,1000013031,296
2947,1000013033,14200
2948,1000013038,3677
2949,1000013040,636
2950,1000013046,220
2951,1000013055,94
2952,1000013061,327
2953,1000013063,326
2954,1000013066,303
2955,1000013068,311
2956,1000013089,64
2957,1000013093,124
2958,1000013099,219
2959,1000013105,42
2960,1000013117,882
2961,1000013119,1259
2962,1000013121,2952
2963,1000013129,27838
2964,1000013131,145
2965,1000013133,18800
2966,1000013135,7468
2967,1000013137,668
2968,1000013140,297
2969,1000013142,34
2970,1000013144,215
2971,1000013150,1220
2972,1000013152,109
2973,1000013159,5634
2974,1000013163,57
2975,1000013165,38
2976,1000013167,42
2977,1000013171,54
2978,1000013174,459
2979,1000013187,121
2980,1000013190,139
2981,1000013194,133
2982,1000013196,189
2983,1000013214,8011
2984,1000013216,160
2985,1000013218,1626
2986,1000013222,272
2987,1000013224,151
2988,1000013228,60
2989,1000013230,234
2990,1000013232,480
2991,1000013234,364
2992,1000013237,503
2993,1000013239,520
2994,1000013241,133
2995,1000013243,97
2996,1000013245,23
2997,1000013247,1332
2998,1000013249,56
2999,1000013251,109
3000,1000013254,2087
3001,1000013256,768
3002,1000013258,304
3003,1000013260,1292
3004,1000013262,105
3005,1000013264,83
3006,1000013267,177
3007,1000013273,121
3008,1000013277,183
3009,1000013279,203
3010,1000013281,129
3011,1000013283,806
3012,1000013285,159
3013,1000013291,264
3014,1000013293,167
3015,1000013295,261
3016,1000013297,34
3017,1000013302,521
3018,1000013304,607
3019,1000013306,53
3020,1000013308,356
3021,1000013310,128
3022,1000013312,201
3023,1000013314,115
3024,1000013318,217
3025,1000013320,38
3026,1000013324,317
3027,1000013327,173
3028,1000013329,178
3029,1000013331,62
3030,1000013337,48
3031,1000013339,1633
3032,1000013341,401
3033,1000013343,43
3034,1000013347,226
3035,1000013349,444
3036,1000013351,38
3037,1000013353,125
3038,1000013355,950
3039,1000013362,444
3040,1000013364,1864
3041,1000013366,2648
3042,1000013371,519
3043,1000013373,149
3044,1000013375,209
3045,1000013377,89
3046,1000013379,1159
3047,1000013381,1217
3048,1000013383,177
3049,1000013385,405
3050,1000013387,980
3051,1000013389,214
3052,1000013391,1345
3053,1000013394,1029
3054,1000013396,747
3055,1000013398,36
3056,1000013400,235
3057,1000013402,222
3058,1000013404,207
3059,1000013406,194
3060,1000013408,189
3061,1000013410,32
3062,1000013412,61
3063,1000013414,351
3064,1000013417,188
3065,1000013419,15
3066,1000013421,38
3067,1000013423,57
3068,1000013425,221
3069,1000013437,832
3070,1000013439,536
3071,1000013443,463
3072,1000013445,1889
3073,1000013447,163
3074,1000013451,225
3075,1000013453,722
3076,1000013462,82
3077,1000013470,125
3078,1000013472,1073
3079,1000013476,32
3080,1000013478,947
3081,1000013480,167
3082,1000013487,44
3083,1000013499,36
3084,1000013510,254
3085,1000013524,3249
3086,1000013532,43
3087,1000013550,926
3088,1000013554,605
3089,1000013561,469
3090,1000013565,49
3091,1000013567,126
3092,1000013577,187
3093,1000013587,20
3094,1000013591,32
3095,1000013597,25
3096,1000013599,296
3097,1000013603,147
3098,1000013617,117
3099,1000013631,45
3100,1000013634,65
3101,1000013640,85
3102,1000013645,153
3103,1000013649,39
3104,1000013653,33
3105,1000013660,419
3106,1000013666,307
3107,1000013668,103
3108,1000013679,64
3109,1000013697,282
3110,1000013701,118
3111,1000013705,467
3112,1000013709,55
3113,1000013711,55
3114,1000013713,89
3115,1000013717,197
3116,1000013725,162
3117,1000013732,411
3118,1000013736,181
3119,1000013740,456
3120,1000013744,70
3121,1000013750,250
3122,1000013752,47
3123,1000013766,661
3124,1000013768,999
3125,1000013770,165
3126,1000013772,100
3127,1000013776,12656
3128,1000013782,74
3129,1000013801,40
3130,1000013803,46
3131,1000013826,75
3132,1000013830,349
3133,1000013832,878
3134,1000013838,258
3135,1000013842,241
3136,1000013850,151
3137,1000013856,297
3138,1000013858,888
3139,1000013860,89
3140,1000013862,3177
3141,1000013866,45
3142,1000013868,58
3143,1000013870,486
3144,1000013874,51
3145,1000013882,156
3146,1000013884,273
3147,1000013902,247
3148,1000013906,71
3149,1000013912,40
3150,1000013922,4490
3151,1000013924,2681
3152,1000013934,1450
3153,1000013946,96
3154,1000013964,34
3155,1000013974,136
3156,1000013976,106
3157,1000014002,535
3158,1000014008,11197
3159,1000014010,3904
3160,1000014012,2348
3161,1000014015,274
3162,1000014017,3156
3163,1000014019,3313
3164,1000014022,4689
3165,1000014024,476
3166,1000014026,5958
3167,1000014028,3495
3168,1000014030,14741
3169,1000014032,6109
3170,1000014034,493
3171,1000014036,869
3172,1000014038,8302
3173,1000014042,6005
3174,1000014044,666
3175,1000014047,33906
3176,1000014049,3336
3177,1000014051,4266
3178,1000014053,18045
3179,1000014056,194
3180,1000014058,579
3181,1000014060,88
3182,1000014062,2476
3183,1000014065,399
3184,1000014067,974
3185,1000014069,37
3186,1000014071,725
3187,1000014073,1503
3188,1000014075,2433
3189,1000014077,1462
3190,1000014079,755
3191,1000014081,2501
3192,1000014083,1360
3193,1000014085,1070
3194,1000014087,1674
3195,1000014090,3260
3196,1000014092,4651
3197,1000014094,1880
3198,1000014096,2661
3199,1000014098,1952
3200,1000014100,1015
3201,1000014102,8472
3202,1000014104,1500
3203,1000014107,2437
3204,1000014109,2137
3205,1000014111,3082
3206,1000014113,3550
3207,1000014115,8667
3208,1000014117,62
3209,1000014120,609
3210,1000014122,2319
3211,1000014126,72
3212,1000014128,3091
3213,1000014130,1785
3214,1000014132,1459
3215,1000014134,1240
3216,1000014136,835
3217,1000014139,1527
3218,1000014141,135
3219,1000014143,438
3220,1000014145,154
3221,1000014148,2744
3222,1000014150,4260
3223,1000014152,15360
3224,1000014154,16528
3225,1000014156,8799
3226,1000014159,71
3227,1000014161,537
3228,1000014163,707
3229,1000014165,1327
3230,1000014167,541
3231,1000014169,300
3232,1000014173,1271
3233,1000014175,341
3234,1000014177,183
3235,1000014179,654
3236,1000014182,722
3237,1000014184,3357
3238,1000014186,1796
3239,1000014188,1940
3240,1000014190,1283
3241,1000014192,346
3242,1000014194,1780
3243,1000014197,23658
3244,1000014199,33999
3245,1000014202,79977
3246,1000014204,5054
3247,1000014206,9150
3248,1000014208,6000
3249,1000014210,7102
3250,1000014213,8323
3251,1000014215,9759
3252,1000014217,29518
3253,1000014219,20182
3254,1000014222,10037
3255,1000014224,7610
3256,1000014226,8961
3257,1000014229,4449
3258,1000014231,617
3259,1000014233,7414
3260,1000014235,1510
3261,1000014238,26533
3262,1000014240,14
3263,1000014243,8816
3264,1000014245,4273
3265,1000014247,5150
3266,1000014250,9861
3267,1000014252,28163
3268,1000014254,202
3269,1000014257,2042
3270,1000014259,671
3271,1000014263,5680
3272,1000014267,7852
3273,1000014269,1268
3274,1000014272,4156
3275,1000014274,657
3276,1000014276,6683
3277,1000014279,3766
3278,1000014281,17452
3279,1000014283,5213
3280,1000014285,9275
3281,1000014287,16053
3282,1000014290,4686
3283,1000014292,1547
3284,1000014294,1112
3285,1000014296,1783
3286,1000014298,838
3287,1000014300,866
3288,1000014303,3058
3289,1000014305,908
3290,1000014307,1891
3291,1000014309,2293
3292,1000014311,5092
3293,1000014313,301
3294,1000014316,3566
3295,1000014318,6081
3296,1000014320,908
3297,1000014322,4039
3298,1000014324,3303
3299,1000014326,1675
3300,1000014329,1472
3301,1000014331,3700
3302,1000014333,343
3303,1000014337,545
3304,1000014341,180
3305,1000014343,107
3306,1000014347,14550
3307,1000014349,2130
3308,1000014351,757
3309,1000014353,768
3310,1000014363,2679
3311,1000014369,565
3312,1000014377,1643
3313,1000014379,362
3314,1000014381,2029
3315,1000014383,1359
3316,1000014385,620
3317,1000014387,326
3318,1000014390,2823
3319,1000014392,325
3320,1000014394,1269
3321,1000014396,3088
3322,1000014398,2178
3323,1000014400,1316
3324,1000014406,368
3325,1000014408,3892
3326,1000014410,598
3327,1000014412,1001
3328,1000014416,209
3329,1000014418,666
3330,1000014425,181
3331,1000014427,361
3332,1000014431,1165
3333,1000014441,96
3334,1000014449,41
3335,1000014457,80
3336,1000014459,100
3337,1000014463,125
3338,1000014465,1818
3339,1000014467,32
3340,1000014469,117
3341,1000014474,3262
3342,1000014476,5126
3343,1000014478,1181
3344,1000014480,657
3345,1000014482,92
3346,1000014484,38
3347,1000014486,262
3348,1000014488,13763
3349,1000014490,1587
3350,1000014493,267
3351,1000014495,45
3352,1000014497,56
3353,1000014499,84
3354,1000014501,99
3355,1000014505,25
3356,1000014507,30
3357,1000014510,163
3358,1000014514,1907
3359,1000014516,1672
3360,1000014518,979
3361,1000014520,48
3362,1000014522,1287
3363,1000014524,32
3364,1000014526,3865
3365,1000014528,595
3366,1000014530,293
3367,1000014532,150
3368,1000014539,362
3369,1000014541,97
3370,1000014545,353
3371,1000014547,557
3372,1000014549,403
3373,1000014551,90
3374,1000014553,535
3375,1000014555,520
3376,1000014557,48
3377,1000014559,349
3378,1000014561,10521
3379,1000014566,747
3380,1000014568,807
3381,1000014570,756
3382,1000014572,1535
3383,1000014577,152
3384,1000014579,137
3385,1000014581,320
3386,1000014594,269
3387,1000014600,372
3388,1000014606,32
3389,1000014615,52
3390,1000014617,101
3391,1000014621,260
3392,1000014625,438
3393,1000014627,158
3394,1000014631,488
3395,1000014635,194
3396,1000014637,694
3397,1000014639,499
3398,1000014641,160
3399,1000014651,484
3400,1000014657,32
3401,1000014662,33
3402,1000014666,119
3403,1000014679,183
3404,1000014681,107
3405,1000014683,268
3406,1000014686,1834
3407,1000014688,2811
3408,1000014690,135
3409,1000014692,2824
3410,1000014694,129
3411,1000014698,538
3412,1000014700,2533
3413,1000014702,587
3414,1000014704,176
3415,1000014706,519
3416,1000014708,308
3417,1000014710,228
3418,1000014712,261
3419,1000014716,538
3420,1000014718,190
3421,1000014720,471
3422,1000014722,198
3423,1000014724,95
3424,1000014726,2692
3425,1000014728,570
3426,1000014730,2042
3427,1000014732,81
3428,1000014736,91
3429,1000014740,567
3430,1000014742,474
3431,1000014746,339
3432,1000014752,87
3433,1000014765,37
3434,1000014776,81
3435,1000014778,24
3436,1000014780,280
3437,1000014782,93
3438,1000014784,114
3439,1000014786,284
3440,1000014788,180
3441,1000014790,63
3442,1000014792,144
3443,1000014794,149
3444,1000014796,68
3445,1000014798,1349
3446,1000014800,53
3447,1000014804,94
3448,1000014806,109
3449,1000014810,4338
3450,1000014812,1505
3451,1000014814,635
3452,1000014816,2578
3453,1000014818,401
3454,1000014820,342
3455,1000014822,48
3456,1000014824,1126
3457,1000014826,112
3458,1000014830,1384
3459,1000014833,1107
3460,1000014835,888
3461,1000014839,77
3462,1000014857,33
3463,1000014859,400
3464,1000014861,580
3465,1000014863,75
3466,1000014867,750
3467,1000014871,17
3468,1000014873,461
3469,1000014877,257
3470,1000014879,26
3471,1000014883,1133
3472,1000014885,20
3473,1000014887,420
3474,1000014889,256
3475,1000014895,990
3476,1000014901,463
3477,1000014905,3459
3478,1000014907,2721
3479,1000014909,41
3480,1000014911,986
3481,1000014914,271
3482,1000014916,733
3483,1000014918,1021
3484,1000014920,91
3485,1000014922,630
3486,1000014924,825
3487,1000014926,2081
3488,1000014930,771
3489,1000014932,815
3490,1000014934,447
3491,1000014938,833
3492,1000014940,545
3493,1000014942,210
3494,1000014944,72
3495,1000014947,1027
3496,1000014951,607
3497,1000014954,65
3498,1000014964,131
3499,1000014966,739
3500,1000014968,215
3501,1000014970,1244
3502,1000014972,245
3503,1000014974,574
3504,1000014976,1005
3505,1000014978,50
3506,1000014988,453
3507,1000014990,135
3508,1000014992,54
3509,1000014994,326
3510,1000014996,1041
3511,1000014998,637
3512,1000015002,496
3513,1000015006,383
3514,1000015008,386
3515,1000015012,480
3516,1000015016,54
3517,1000015024,1033
3518,1000015030,226
3519,1000015032,362
3520,1000015034,441
3521,1000015036,339
3522,1000015038,1084
3523,1000015042,70
3524,1000015044,226
3525,1000015046,26
3526,1000015060,216
3527,1000015062,260
3528,1000015064,229
3529,1000015066,246
3530,1000015068,311
3531,1000015070,453
3532,1000015074,711
3533,1000015076,67
3534,1000015079,507
3535,1000015081,310
3536,1000015083,34
3537,1000015085,227
3538,1000015087,309
3539,1000015091,219
3540,1000015093,36
3541,1000015099,152
3542,1000015101,203
3543,1000015103,52
3544,1000015105,257
3545,1000015115,88
3546,1000015119,140
3547,1000015121,312
3548,1000015123,36
3549,1000015138,161
3550,1000015140,397
3551,1000015142,3241
3552,1000015144,246
3553,1000015146,517
3554,1000015148,203
3555,1000015150,443
3556,1000015153,669
3557,1000015155,881
3558,1000015157,159
3559,1000015161,138
3560,1000015163,839
3561,1000015165,106
3562,1000015168,52
3563,1000015174,14
3564,1000015176,646
3565,1000015178,1649
3566,1000015180,122
3567,1000015182,288
3568,1000015184,282
3569,1000015186,36
3570,1000015190,610
3571,1000015192,341
3572,1000015198,329
3573,1000015200,345
3574,1000015204,26
3575,1000015208,945
3576,1000015211,180
3577,1000015213,272
3578,1000015215,441
3579,1000015217,431
3580,1000015220,351
3581,1000015222,76
3582,1000015224,364
3583,1000015226,2612
3584,1000015228,293
3585,1000015230,107
3586,1000015232,216
3587,1000015234,39
3588,1000015236,55
3589,1000015238,35
3590,1000015242,290
3591,1000015244,112
3592,1000015248,70
3593,1000015250,266
3594,1000015252,22
3595,1000015254,14
3596,1000015256,359
3597,1000015258,578
3598,1000015260,45
3599,1000015262,55
3600,1000015264,153
3601,1000015266,199
3602,1000015268,393
3603,1000015276,49
3604,1000015282,26
3605,1000015284,92
3606,1000015286,53
3607,1000015288,29
3608,1000015290,142
3609,1000015301,82
3610,1000015303,203
3611,1000015309,80021
3612,1000015311,486
3613,1000015313,102
3614,1000015325,179
3615,1000015327,586
3616,1000015331,215
3617,1000015334,14121
3618,1000015336,269
3619,1000015338,2500
3620,1000015340,12636
3621,1000015342,1748
3622,1000015344,84
3623,1000015346,482
3624,1000015348,53
3625,1000015350,460
3626,1000015352,1100
3627,1000015354,440
3628,1000015358,1136
3629,1000015360,520
3630,1000015362,181
3631,1000015364,2952
3632,1000015369,331
3633,1000015371,1094
3634,1000015381,237
3635,1000015383,260
3636,1000015385,1806
3637,1000015387,82
3638,1000015389,200
3639,1000015391,76
3640,1000015409,1699
3641,1000015413,80
3642,1000015415,780
3643,1000015421,30
3644,1000015423,8025
3645,1000015426,121
3646,1000015428,51
3647,1000015432,34
3648,1000015436,146
3649,1000015452,1994
3650,1000015454,4766
3651,1000015456,336
3652,1000015460,1865
3653,1000015462,355
3654,1000015464,463
3655,1000015468,7686
3656,1000015470,2911
3657,1000015472,6199
3658,1000015474,2949
3659,1000015476,474
3660,1000015481,669
3661,1000015488,141
3662,1000015490,152
3663,1000015492,244
3664,1000015498,4438
3665,1000015500,1798
3666,1000015502,1105
3667,1000015504,1234
3668,1000015506,1150
3669,1000015508,746
3670,1000015510,315
3671,1000015512,51
3672,1000015514,1287
3673,1000015516,378
3674,1000015518,2598
3675,1000015520,423
3676,1000015521,265
3677,1000015523,138
3678,1000015525,198
3679,1000015527,170
3680,1000015531,226
3681,1000015533,114
3682,1000015535,135
3683,1000015537,75
3684,1000015539,1038
3685,1000015541,3745
3686,1000015543,5479
3687,1000015545,1297
3688,1000015547,583
3689,1000015549,567
3690,1000015551,767
3691,1000015553,529
3692,1000015555,471
3693,1000015561,243
3694,1000015565,1010
3695,1000015568,405
3696,1000015570,168
3697,1000015572,339
3698,1000015574,257
3699,1000015576,104
3700,1000015580,51
3701,1000015586,67
3702,1000015588,494
3703,1000015603,100
3704,1000015605,77
3705,1000015607,37
3706,1000015609,37
3707,1000015611,56
3708,1000015613,6184
3709,1000015618,704
3710,1000015620,3069
3711,1000015623,182
3712,1000015631,302
3713,1000015635,35
3714,1000015641,452
3715,1000015643,96
3716,1000015647,970
3717,1000015658,3645
3718,1000015660,235
3719,1000015662,19208
3720,1000015664,3113
3721,1000015666,2605
3722,1000015668,258
3723,1000015670,1130
3724,1000015672,2158
3725,1000015674,302
3726,1000015678,436
3727,1000015680,497
3728,1000015682,440
3729,1000015684,130
3730,1000015686,226
3731,1000015688,85
3732,1000015692,85
3733,1000015698,4369
3734,1000015702,872
3735,1000015704,2913
3736,1000015706,24140
3737,1000015708,516
3738,1000015712,175
3739,1000015714,131
3740,1000015716,2579
3741,1000015718,113
3742,1000015720,451
3743,1000015722,121
3744,1000015724,71
3745,1000015726,207
3746,1000015728,239
3747,1000015732,838
3748,1000015734,577
3749,1000015736,931
3750,1000015740,286
3751,1000015742,94
3752,1000015744,3822
3753,1000015746,145
3754,1000015748,660
3755,1000015750,374
3756,1000015752,1158
3757,1000015754,1976
3758,1000015756,228
3759,1000015761,425
3760,1000015763,39925
3761,1000015767,9296
3762,1000015769,9544
3763,1000015771,101
3764,1000015774,12075
3765,1000015776,315
3766,1000015780,1347
3767,1000015782,9144
3768,1000015784,133
3769,1000015786,236
3770,1000015788,541
3771,1000015790,1652
3772,1000015792,2087
3773,1000015795,528
3774,1000015797,230
3775,1000015802,11780
3776,1000015804,435
3777,1000015806,307
3778,1000015810,1730
3779,1000015812,497
3780,1000015816,3205
3781,1000015818,296
3782,1000015820,2574
3783,1000015822,717
3784,1000015824,786
3785,1000015826,1081
3786,1000015828,165
3787,1000015830,966
3788,1000015832,1138
3789,1000015834,4924
3790,1000015836,400
3791,1000015838,989
3792,1000015840,125
3793,1000015842,1717
3794,1000015844,219
3795,1000015846,106
3796,1000015850,5462
3797,1000015852,7189
3798,1000015854,7265
3799,1000015857,45
3800,1000015859,2260
3801,1000015861,608
3802,1000015863,5793
3803,1000015865,29
3804,1000015867,2701
3805,1000015870,592
3806,1000015872,216
3807,1000015882,999
3808,1000015884,2213
3809,1000015888,134
3810,1000015890,809
3811,1000015892,67
3812,1000015894,36
3813,1000015900,77
3814,1000015902,55
3815,1000015904,87
3816,1000015910,369
3817,1000015912,49983
3818,1000015914,89
3819,1000015916,96
3820,1000015936,562
3821,1000015938,100
3822,1000015940,657
3823,1000015942,250
3824,1000015944,130
3825,1000015946,134
3826,1000015966,1527
3827,1000016018,208
3828,1000016071,52
3829,1000016073,668
3830,1000016075,619
3831,1000016077,1699
3832,1000016079,193
3833,1000016081,237
3834,1000016083,533
3835,1000016085,178
3836,1000016089,1336
3837,1000016091,36
3838,1000016093,909
3839,1000016095,552
3840,1000016097,28
3841,1000016099,606
3842,1000016101,95
3843,1000016105,1896
3844,1000016107,170
3845,1000016109,485
3846,1000016113,170
3847,1000016117,471
3848,1000016119,507
3849,1000016121,120
3850,1000016123,1054
3851,1000016125,1009
3852,1000016127,1991
3853,1000016129,609
3854,1000016134,402
3855,1000016138,1263
3856,1000016142,394
3857,1000016144,150
3858,1000016149,647
3859,1000016151,91
3860,1000016153,3766
3861,1000016155,64
3862,1000016157,54
3863,1000016163,138
3864,1000016166,120
3865,1000016168,214
3866,1000016170,61
3867,1000016172,958
3868,1000016174,532
3869,1000016176,22
3870,1000016180,73
3871,1000016182,264
3872,1000016200,372
3873,1000016202,103
3874,1000016204,186
3875,1000016206,1018
3876,1000016210,735
3877,1000016212,2909
3878,1000016214,34
3879,1000016216,61
3880,1000016220,179
3881,1000016222,196
3882,1000016224,2036
3883,1000016226,136
3884,1000016228,220
3885,1000016230,1318
3886,1000016232,42
3887,1000016234,3747
3888,1000016236,605
3889,1000016238,671
3890,1000016240,65
3891,1000016242,524
3892,1000016244,58
3893,1000016246,38
3894,1000016248,60
3895,1000016250,820
3896,1000016252,394
3897,1000016256,493
3898,1000016258,1713
3899,1000016260,1561
3900,1000016262,2728
3901,1000016264,426
3902,1000016266,254
3903,1000016268,313
3904,1000016270,202
3905,1000016272,6751
3906,1000016274,5005
3907,1000016276,5341
3908,1000016278,360
3909,1000016280,93
3910,1000016282,459
3911,1000016284,53
3912,1000016286,200
3913,1000016288,214
3914,1000016290,2320
3915,1000016292,393
3916,1000016294,2602
3917,1000016296,83
3918,1000016298,1104
3919,1000016300,951
3920,1000016302,2156
3921,1000016306,121
3922,1000016308,210
3923,1000016314,249
3924,1000016316,21
3925,1000016322,134
3926,1000016330,241
3927,1000016332,1432
3928,1000016334,36
3929,1000016338,1204
3930,1000016340,503
3931,1000016342,7777
3932,1000016344,1263
3933,1000016346,604
3934,1000016348,1468
3935,1000016350,392
3936,1000016352,354
3937,1000016353,87
3938,1000016356,38
3939,1000016362,793
3940,1000016364,712
3941,1000016366,283
3942,1000016369,432
3943,1000016371,1460
3944,1000016373,839
3945,1000016375,188
3946,1000016377,77
3947,1000016379,538
3948,1000016381,175
3949,1000016383,100
3950,1000016385,24
3951,1000016387,303
3952,1000016389,24
3953,1000016391,204
3954,1000016395,165
3955,1000016397,49
3956,1000016398,751
3957,1000016400,687
3958,1000016402,3488
3959,1000016404,110
3960,1000016406,341
3961,1000016408,7063
3962,1000016410,912
3963,1000016412,80
3964,1000016414,167
3965,1000016416,229
3966,1000016418,37
3967,1000016420,1444
3968,1000016422,317
3969,1000016424,421
3970,1000016426,69
3971,1000016428,36
3972,1000016430,274
3973,1000016432,78
3974,1000016434,890
3975,1000016440,47
3976,1000016442,214
3977,1000016444,73
3978,1000016446,924
3979,1000016448,212
3980,1000016452,40
3981,1000016454,75
3982,1000016456,930
3983,1000016458,242
3984,1000016460,905
3985,1000016462,468
3986,1000016464,85
3987,1000016466,97
3988,1000016468,201
3989,1000016472,393
3990,1000016474,867
3991,1000016476,920
3992,1000016478,28
3993,1000016480,69
3994,1000016482,193
3995,1000016484,1467
3996,1000016486,3229
3997,1000016488,418
3998,1000016490,378
3999,1000016492,168
4000,1000016494,160
4001,1000016496,1514
4002,1000016498,630
4003,1000016500,3236
4004,1000016502,164
4005,1000016504,610
4006,1000016506,201
4007,1000016508,750
4008,1000016510,99
4009,1000016512,2347
4010,1000016514,205
4011,1000016516,548
4012,1000016518,124
4013,1000016520,163
4014,1000016522,254
4015,1000016524,142
4016,1000016526,4278
4017,1000016528,55
4018,1000016530,58
4019,1000016532,1007
4020,1000016534,1630
4021,1000016536,467
4022,1000016538,457
4023,1000016540,1151
4024,1000016542,778
4025,1000016560,542
4026,1000016562,78
4027,1000016566,21
4028,1000016579,152
4029,1000016581,770
4030,1000016583,419
4031,1000016585,1900
4032,1000016587,254
4033,1000016589,633
4034,1000016591,90
4035,1000016593,130
4036,1000016595,48
4037,1000016601,187
4038,1000016603,868
4039,1000016605,65
4040,1000016607,339
4041,1000016609,1874
4042,1000016611,41
4043,1000016613,31
4044,1000016615,313
4045,1000016617,131
4046,1000016619,649
4047,1000016621,398
4048,1000016623,187
4049,1000016625,276
4050,1000016627,1853
4051,1000016629,149
4052,1000016631,2228
4053,1000016633,2309
4054,1000016635,262
4055,1000016637,213
4056,1000016639,175
4057,1000016641,81
4058,1000016643,481
4059,1000016645,660
4060,1000016649,2085
4061,1000016651,196
4062,1000016653,138
4063,1000016655,456
4064,1000016657,1528
4065,1000016660,2465
4066,1000016662,11212
4067,1000016664,55
4068,1000016666,244
4069,1000016668,3075
4070,1000016670,3835
4071,1000016672,2021
4072,1000016674,476
4073,1000016676,3162
4074,1000016678,247
4075,1000016680,28
4076,1000016684,87
4077,1000016686,625
4078,1000016688,171
4079,1000016690,2611
4080,1000016692,107
4081,1000016694,1247
4082,1000016696,350
4083,1000016700,742
4084,1000016702,2963
4085,1000016704,5964
4086,1000016706,183
4087,1000016708,1496
4088,1000016710,1447
4089,1000016712,168
4090,1000016714,153
4091,1000016716,69
4092,1000016722,301
4093,1000016724,354
4094,1000016726,81
4095,1000016728,393
4096,1000016730,202
4097,1000016732,271
4098,1000016734,900
4099,1000016736,1402
4100,1000016738,18977
4101,1000016740,746
4102,1000016742,501
4103,1000016744,984
4104,1000016746,1060
4105,1000016748,12002
4106,1000016750,340
4107,1000016752,873
4108,1000016754,333
4109,1000016761,292
4110,1000016763,45
4111,1000016767,207
4112,1000016769,67
4113,1000016773,413
4114,1000016775,1573
4115,1000016789,129
4116,1000016791,49
4117,1000016847,97
4118,1000016849,66
4119,1000016850,179
4120,1000016892,94
4121,1000016900,180
4122,1000016902,90
4123,1000016904,50
4124,1000016906,2146
4125,1000016908,4102
4126,1000016910,240
4127,1000016912,2345
4128,1000016914,1110
4129,1000016916,1018
4130,1000016918,786
4131,1000016920,873
4132,1000016922,45
4133,1000016924,1510
4134,1000016926,203
4135,1000016928,155
4136,1000016934,178
4137,1000016936,1390
4138,1000016938,193
4139,1000016940,310
4140,1000016943,624
4141,1000016945,231
4142,1000016947,891
4143,1000016949,102
4144,1000016951,276
4145,1000016959,434
4146,1000016961,144
4147,1000016963,172
4148,1000016965,94
4149,1000016967,476
4150,1000016970,474
4151,1000016972,525
4152,1000016974,131
4153,1000016976,315
4154,1000016978,557
4155,1000016980,145
4156,1000016984,125
4157,1000016986,213
4158,1000016988,27
4159,1000016992,76
4160,1000016996,216
4161,1000017002,37
4162,1000017008,88
